tdate;ttext;tgeo
2016-07-22 06:12:09;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 06:12:08;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 06:10:25;RT @Scientific_Rus: в стенах МГУ им. М.В. Ломоносова стартовала Школа молодых ученых  https://t.co/6ZS464a83S #МГУ #Молодыеученые #школа ht…;None
2016-07-22 06:10:17;Ученые МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 06:09:31;МГУ вошел в топ-10 рейтинга вузов стран БРИКС #GO;None
2016-07-22 06:09:23;#no МГУ вошел в топ-10 рейтинга вузов стран БРИКС;None
2016-07-22 05:55:54;RT @uprt_cupoftea: мгу &amp закат соу бьютифул https://t.co/cBmtXpyndU;None
2016-07-22 05:54:10;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 05:40:26;@_king_leonid_ мгу пищевой промышленности или ргутис🌋;None
2016-07-22 05:10:11;В МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 05:10:11;В МГУ создали безвредные наночастицы для лечения рака #женщинам;None
2016-07-22 05:10:09;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 05:10:09;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 05:10:08;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 05:10:08;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 05:04:44;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 05:04:23;✿ — у тебя че с образованием? — МГУ — че мычишь? в школу-то ходил? ✿. #TEAMFOLLOWBACK;None
2016-07-22 04:54:37;RT @EchoMskNews: Лефортовский суд Москвы должен рассмотреть сегодня вопрос о продлении ареста студентке МГУ Варваре Карауловой https://t.co…;None
2016-07-22 04:52:16;#мгу бланк заявления на поступление https://t.co/AiyaDqCAjE;None
2016-07-22 04:44:27;В 2014 году подал документы в МГУ и сразу поступил в воинскую часть номер 536;None
2016-07-22 04:37:34;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 04:23:18;RT @EchoMskNews: Лефортовский суд Москвы должен рассмотреть сегодня вопрос о продлении ареста студентке МГУ Варваре Карауловой https://t.co…;None
2016-07-22 04:20:35;Ученые МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 04:19:06;Ученые МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 04:17:41;Лефортовский суд Москвы должен рассмотреть сегодня вопрос о продлении ареста студентке МГУ Варваре Карауловой https://t.co/QOQTOJw4NO;None
2016-07-22 04:10:02;Биологи МГУ и Германии создали наночастицы для лечения рака... https://t.co/4Zv6wecmm4;None
2016-07-22 04:07:52;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 04:07:07;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 04:07:06;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 04:07:06;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 03:59:53;Ученые МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 03:57:55;Ученые из МГУ предлагают лечить рак при помощи наночастиц #Здоровье;None
2016-07-22 03:44:03;Ученые из МГУ предлагают лечить рак при помощи наночастиц https://t.co/K5g7BfiIGr;None
2016-07-22 03:43:55;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 03:40:18;Редеют ряды парней в культурно-массовом секторе студ совета нашего мгу-теперь их всего двое! 😭😭;None
2016-07-22 03:15:03;Биологи МГУ и Германии создали наночастицы для лечения рака https://t.co/W8T5KJUQwj;None
2016-07-22 03:08:48;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 03:06:13;В МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 03:06:09;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 03:06:09;Ученые из МГУ предлагают лечить рак при помощи наночастиц;None
2016-07-22 02:50:43;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 02:49:46;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 02:46:03;Клоп, укусивший Анатолия Вассермана, поступил в МГУ;None
